486996,Bid[1],Passed,,
487579,Bid[1],Passed,,
487244,Bid[1],Passed,,
487992,Bid[1],Passed,,
487084,Bid[1],Passed,,
487079,Bid[1],Passed,,
487839,Bid[1],Passed,,
487090,Bid[1],Passed,,
487072,Bid[1],Passed,,
487721,Bid[1],Passed,,
487924,Bid[1],Passed,,
487874,Bid[1],Passed,,
487051,Bid[1],Passed,,
487985,Bid[1],Passed,,
487435,Bid[1],Passed,,
487055,Bid[1],Passed,,
487049,Bid[1],Building Error Message: Mod 1: One or more splice points roll distance exceeds absolute maximum roll length: 1320.00 for the plant MGA30360 and roof: (Roof),Building Error Message: Mod 1: One or more splice points roll distance exceeds absolute maximum roll length: 1320.00 for the plant MGA30360 and roof: (Roof),
487291,Bid[1],Passed,,
487083,Bid[1],Passed,,
487571,Bid[1],Passed,,
487059,Bid[1],Passed,,
487037,Bid[1],Passed,,
487552,Bid[1],Passed,,
487902,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487050,Bid[1],Passed,,
487057,Bid[1],Passed,,
487973,Bid[1],Passed,,
487523,Bid[1],Passed,,
487509,Bid[1],Passed,,
487610,Bid[1],Passed,,
487042,Bid[1],Passed,,
487134,Bid[1],Passed,,
487457,Bid[1],Building Error Message: ,Building Error Message: ,
487027,Bid[1],Passed,,
487026,Bid[1],Building Error Message: ,Building Error Message: ,
487408,Bid[1],Passed,,
487047,Bid[1],Passed,,
487151,Bid[1],Passed,,
487032,Bid[1],Passed,,
487068,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487688,Bid[1],Building Error Message: ,Building Error Message: ,
487420,Bid[1],Passed,,
486943,Bid[1],Passed,,
487656,Bid[1],Passed,,
487364,Bid[1],Passed,,
487017,Bid[1],Passed,,
487078,Bid[1],Passed,,
487023,Bid[1],Passed,,
487028,Bid[1],Passed,,
487668,Bid[1],Passed,,
487352,Bid[1],Passed,,
487021,Bid[1],Passed,,
487020,Bid[1],Passed,,
486994,Bid[1],Passed,,
487403,Bid[1],Passed,,
487135,Bid[1],Passed,,
487756,Bid[1],Passed,,
487189,Bid[1],Passed,,
487036,Bid[1],Passed,,
487380,Bid[1],Passed,,
487029,Bid[1],Passed,,
487014,Bid[1],Passed,,
487012,Bid[1],Passed,,
487000,Bid[1],Passed,,
487769,Bid[1],Passed,,
487005,Bid[1],Passed,,
486960,Bid[1],Passed,,
487007,Bid[1],Passed,,
487517,Bid[1],Passed,,
487681,Bid[1],Passed,,
487011,Bid[1],Passed,,
487178,Bid[1],Passed,,
486940,Bid[1],Passed,,
486990,Bid[1],Passed,,
487630,Bid[1],Passed,,
487004,Bid[1],Building Error Message: ,Building Error Message: ,
487008,Bid[1],Passed,,
487945,Bid[1],Passed,,
486984,Bid[1],Passed,,
487616,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487514,Bid[1],Passed,,
487843,Bid[1],Passed,,
487001,Bid[1],Passed,,
486972,Bid[1],Passed,,
487881,Bid[1],Passed,,
486973,Bid[1],Building Error Message: ,Building Error Message: ,
486988,Bid[1],Passed,,
487979,Bid[1],Passed,,
487679,Bid[1],Passed,,
486981,Bid[1],Passed,,
487802,Bid[1],Passed,,
486995,Bid[1],Passed,,
486983,Bid[1],Passed,,
487006,Bid[1],Passed,,
487283,Bid[1],Passed,,
486993,Bid[1],Passed,,
486978,Bid[1],Passed,,
487295,Bid[1],Passed,,
486968,Bid[1],Passed,,
487202,Bid[1],Passed,,
487243,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487164,Bid[1],Passed,,
486961,Bid[1],Passed,,
486969,Bid[1],Passed,,
486935,Bid[1],Passed,,
486966,Bid[1],Passed,,
487440,Bid[1],Passed,,
487490,Bid[1],Passed,,
486962,Bid[1],Passed,,
486907,Bid[1],Passed,,
487160,Bid[1],Passed,,
486957,Bid[1],Passed,,
486899,Bid[1],Passed,,
486950,Bid[1],Passed,,
486958,Bid[1],Passed,,
487860,Bid[1],Passed,,
487285,Bid[1],Passed,,
486965,Bid[1],Passed,,
487237,Bid[1],Passed,,
487204,Bid[1],Passed,,
487971,Bid[1],Passed,,
486929,Bid[1],Building Error Message: ,Building Error Message: ,
486909,Bid[1],Passed,,
487376,Bid[1],Passed,,
487261,Bid[1],Passed,,
486939,Bid[1],Passed,,
487046,Bid[1],Passed,,
486902,Bid[1],Passed,,
487763,Bid[1],Passed,,
487238,Bid[1],Building Error Message: ,Building Error Message: ,
487533,Bid[1],Passed,,
486942,Bid[1],Passed,,
487831,Bid[1],Building Error Message: ,Building Error Message: ,
487591,Bid[1],Passed,,
487312,Bid[1],Passed,,
487952,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
486908,Bid[1],Passed,,
486906,Bid[1],Passed,,
486936,Bid[1],Passed,,
486927,Bid[1],Passed,,
487744,Bid[1],Passed,,
486890,Bid[1],Passed,,
486900,Bid[1],Passed,,
487729,Bid[1],Passed,,
486883,Bid[1],Passed,,
486879,Bid[1],Passed,,
487770,Bid[1],Passed,,
487322,Bid[1],Passed,,
486913,Bid[1],Passed,,
487162,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
486884,Bid[1],Passed,,
487034,Bid[1],Passed,,
487687,Bid[1],Passed,,
487040,Bid[1],Passed,,
486921,Bid[1],Passed,,
486917,Bid[1],Passed,,
487465,Bid[1],Building Error Message: ,Building Error Message: ,
486914,Bid[1],Passed,,
486876,Bid[1],Passed,,
486889,Bid[1],Passed,,
486923,Bid[1],Passed,,
486926,Bid[1],Passed,,
486922,Bid[1],Passed,,
487673,Bid[1],Passed,,
486882,Bid[1],Passed,,
487700,Bid[1],Passed,,
486857,Bid[1],Passed,,
487022,Bid[1],Passed,,
487340,Bid[1],Passed,,
487624,Bid[1],Passed,,
487586,Bid[1],Passed,,
486852,Bid[1],Passed,,
486853,Bid[1],Passed,,
487957,Bid[1],Passed,,
487315,Bid[1],Passed,,
486847,Bid[1],Passed,,
487421,Bid[1],Passed,,
486860,Bid[1],Passed,,
486845,Bid[1],Building Error Message: ,Building Error Message: ,
487619,Bid[1],Passed,,
486859,Bid[1],Passed,,
486985,Bid[1],Passed,,
487484,Bid[1],Building Error Message: ,Building Error Message: ,
486854,Bid[1],Passed,,
487987,Bid[1],Passed,,
487999,Bid[1],Passed,,
486870,Bid[1],Passed,,
486871,Bid[1],Building Error Message: ,Building Error Message: ,
486863,Bid[1],Passed,,
487644,Bid[1],Passed,,
487846,Bid[1],Passed,,
486974,Bid[1],Passed,,
487002,Bid[1],Passed,,
486869,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
486861,Bid[1],Passed,,
486867,Bid[1],Passed,,
487709,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
486864,Bid[1],Passed,,
486839,Bid[1],Passed,,
487572,Bid[1],Passed,,
486835,Bid[1],Passed,,
486844,Bid[1],Passed,,
487382,Bid[1],Passed,,
486833,Bid[1],Passed,,
486838,Bid[1],Passed,,
487341,Bid[1],Passed,,
486831,Bid[1],Passed,,
486840,Bid[1],Passed,,
486975,Bid[1],Passed,,
487412,Bid[1],Passed,,
487504,Bid[1],Passed,,
487594,Bid[1],Passed,,
486834,Bid[1],Passed,,
487466,Bid[1],Passed,,
486826,Bid[1],Passed,,
487468,Bid[1],Passed,,
486830,Bid[1],Passed,,
486825,Bid[1],Building Error Message: ,Building Error Message: ,
487015,Bid[1],Passed,,
486932,Bid[1],Passed,,
486824,Bid[1],Passed,,
486998,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
486822,Bid[1],Passed,,
487595,Bid[1],Passed,,
486823,Bid[1],Passed,,
486829,Bid[1],Passed,,
487097,Bid[1],Passed,,
487934,Bid[1],Passed,,
487477,Bid[1],Passed,,
487701,Bid[1],Passed,,
486821,Bid[1],Passed,,
486817,Bid[1],Passed,,
487099,Bid[1],Passed,,
487087,Bid[1],Passed,,
487541,Bid[1],Passed,,
486819,Bid[1],Passed,,
459182,Bid[1],Failed,Failed,
459779,Bid[1],Project Loading Failed,,
459297,Bid[1],Failed,Failed,
459486,Bid[1],Project Loading Failed,,
459172,Bid[1],Passed,,
459235,Bid[1],Failed,Failed,
459173,Bid[1],Project Loading Failed,,
459542,Bid[1],Project Loading Failed,,
459575,Bid[1],Passed,,
459362,Bid[1],Passed,,
459164,Bid[1],Passed,,
459650,Bid[1],Passed,,
459884,Bid[1],Passed,,
459479,Bid[1],Passed,,
459763,Bid[1],Passed,,
459685,Bid[1],Passed,,
459605,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
459678,Bid[1],Passed,,
459655,Bid[1],Passed,,
459883,Bid[1],Passed,,
459304,Bid[1],Passed,,
459860,Bid[1],Passed,,
459400,Bid[1],Passed,,
459845,Bid[1],Passed,,
459825,Bid[1],Passed,,
459167,Bid[1],Passed,,
459174,Bid[1],Passed,,
459293,Bid[1],Passed,,
459894,Bid[1],Passed,,
869.76780005,Total Execution Time in minutes,,,
